Date,Close/Last,Volume,Open,High,Low
10/20/2017,83.44,1497844,82.32,83.52,82.28
10/19/2017,82.80,1444261,82.72,83.352,82.564
10/18/2017,83.84,1682235,84.08,84.40,83.40
10/17/2017,83.92,2050368,83.76,84.24,82.648
10/16/2017,83.68,2004899,84.24,84.32,83.36
10/13/2017,82.96,2301424,83.04,83.20,82.32
10/12/2017,81.84,1901779,81.36,82.32,81.04
10/11/2017,82.88,1737129,82.48,82.96,81.768
10/10/2017,82.24,1938148,81.60,82.56,81.52
10/09/2017,80.00,1371594,80.24,80.48,79.68
10/06/2017,79.76,2938513,80.08,80.16,79.3608
10/05/2017,82.00,1622446,81.12,82.80,81.04
10/04/2017,80.64,1632021,81.44,81.92,80.48
10/03/2017,81.44,1403770,81.68,82.00,81.28
10/02/2017,81.68,2213714,81.36,81.8776,80.96
09/29/2017,83.44,1639653,83.12,83.68,82.88
09/28/2017,83.44,2335279,85.04,85.20,82.80
09/27/2017,84.16,2002431,84.16,84.44,83.48
09/26/2017,83.92,1798769,83.68,84.08,83.12
09/25/2017,84.40,3730844,82.72,84.48,82.72
09/22/2017,81.92,1634473,81.60,82.072,81.416
09/21/2017,82.00,1448693,81.44,82.08,81.0144
09/20/2017,81.92,2868256,81.52,82.64,81.04
09/19/2017,80.88,1898455,81.76,81.92,80.40
09/18/2017,81.36,2365574,81.12,81.60,80.32
09/15/2017,81.60,2009551,81.52,81.72,81.12
09/14/2017,81.04,3194375,81.36,82.24,80.88
09/13/2017,80.56,2817106,79.36,80.56,79.1208
09/12/2017,78.96,1766191,78.64,79.12,78.4008
09/11/2017,78.56,2050631,77.32,78.8792,76.9032
09/08/2017,77.84,3009029,79.92,80.16,77.32
09/07/2017,80.24,2599589,79.84,80.48,79.68
09/06/2017,80.32,2573199,80.16,80.72,79.68
09/05/2017,79.36,3074723,79.28,80.00,79.12
09/01/2017,77.36,2000798,76.80,77.36,76.08
08/31/2017,77.04,3174418,75.92,77.52,75.92
08/30/2017,75.04,2353951,75.20,76.32,74.88
08/29/2017,75.68,2447818,75.84,76.00,74.72
08/28/2017,76.24,4055814,77.52,77.60,75.36
08/25/2017,78.00,1894044,77.60,78.24,77.52
08/24/2017,77.68,2267173,78.32,78.40,76.88
08/23/2017,79.04,2071116,78.08,79.20,77.84
08/22/2017,78.16,1770370,78.08,78.72,77.72
08/21/2017,77.68,3784394,78.96,79.2792,77.12
08/18/2017,79.76,3807984,77.28,79.84,76.68
08/17/2017,76.96,1996186,76.32,77.32,76.16
08/16/2017,76.56,4709709,78.16,78.80,76.48
08/15/2017,78.00,2482911,77.28,78.08,77.04
08/14/2017,77.76,3156324,79.84,80.48,77.68
08/11/2017,79.92,1858419,79.04,80.20,78.64
08/10/2017,79.28,3104840,81.92,82.00,79.20
08/09/2017,81.20,2163130,80.96,81.24,80.32
08/08/2017,80.48,2929421,80.24,81.20,80.08
08/07/2017,80.80,2477560,80.16,80.96,79.52
08/04/2017,81.04,2199018,80.40,81.28,79.76
08/03/2017,80.16,2910284,81.68,81.80,79.92
08/02/2017,81.12,3378806,80.56,81.36,79.6208
08/01/2017,80.72,5189081,81.36,81.44,79.20
07/31/2017,82.24,4062901,81.20,82.56,80.5808
07/28/2017,81.36,4163320,80.72,81.60,80.64
07/27/2017,80.48,3371213,80.24,80.64,79.4424
07/26/2017,79.68,4861180,79.20,80.08,78.40
07/25/2017,78.48,3448769,77.52,78.56,77.20
07/24/2017,76.00,2466819,75.76,76.12,75.52
07/21/2017,74.72,4845400,76.48,76.56,74.56
07/20/2017,76.88,2574188,78.16,78.24,76.64
07/19/2017,77.52,3195743,76.56,77.76,76.56
07/18/2017,76.32,3372974,76.80,76.88,75.76
07/17/2017,75.60,3122924,76.32,76.76,75.60
07/14/2017,76.72,3100039,76.24,76.88,75.84
07/13/2017,75.76,2572306,75.12,76.036,74.88
07/12/2017,74.64,4774018,75.68,76.40,74.16
07/11/2017,74.16,3071938,72.88,74.48,72.64
07/10/2017,73.04,3457661,72.32,73.76,72.16
07/07/2017,72.80,5411114,73.52,73.60,72.00
07/06/2017,74.48,5242541,75.52,76.4808,74.32
07/05/2017,74.00,8514514,76.48,76.64,73.84
07/03/2017,76.96,2525099,76.40,77.04,76.32
06/30/2017,76.00,4083494,74.56,76.00,74.32
06/29/2017,73.68,3902875,74.16,74.72,73.44
06/28/2017,73.60,3670205,72.80,73.76,72.24
06/27/2017,72.80,3635351,71.92,73.12,71.84
06/26/2017,71.44,4654899,71.04,71.6792,70.12
06/23/2017,70.88,3876504,70.40,71.1192,70.00
06/22/2017,70.24,3945915,70.40,71.272,70.16
06/21/2017,69.68,7614943,71.76,72.72,69.20
06/20/2017,71.60,5990074,71.40,71.76,70.64
06/19/2017,72.96,3218623,74.16,74.40,72.88
06/16/2017,73.92,2673148,74.08,74.16,73.60
06/15/2017,73.44,3947443,73.76,73.92,73.28
06/14/2017,73.84,7565933,76.32,76.72,73.60
06/13/2017,76.80,3230254,76.08,76.96,75.28
06/12/2017,76.16,3182758,76.88,77.20,76.08
06/09/2017,75.92,3201894,75.52,76.36,75.28
06/08/2017,75.44,5097538,75.20,76.24,74.96
06/07/2017,75.68,7331084,78.72,79.04,75.52
06/06/2017,79.76,3290993,77.92,79.92,77.84
06/05/2017,78.40,3513590,77.76,78.52,77.44
06/02/2017,78.88,3838340,78.64,79.44,77.84
06/01/2017,79.28,3731078,80.08,81.28,79.28
05/31/2017,79.68,4148784,79.88,80.36,78.88
05/30/2017,81.92,1988321,81.36,82.3776,81.04
05/26/2017,82.24,3925260,81.12,82.40,80.68
05/25/2017,80.32,10469035,84.00,84.64,80.08
05/24/2017,84.80,4145035,84.96,85.60,84.32
05/23/2017,85.12,3280696,84.64,85.20,84.32
05/22/2017,84.32,3061638,84.40,84.80,84.00
05/19/2017,83.84,3061874,83.16,83.92,83.04
05/18/2017,82.08,2660991,81.04,82.48,80.72
05/17/2017,81.52,3381110,81.52,82.32,80.76
05/16/2017,80.88,2101454,81.76,82.08,80.72
05/15/2017,81.36,4588503,82.16,82.24,81.04
05/12/2017,79.60,2428899,79.76,79.84,78.80
05/11/2017,79.52,2420700,79.92,80.32,79.20
05/10/2017,78.88,4169556,77.60,79.60,77.44
05/09/2017,76.56,2547510,77.12,77.36,75.84
05/08/2017,77.36,3810744,77.20,78.00,76.24
05/05/2017,77.28,4443159,75.76,77.76,75.76
05/04/2017,75.68,8773923,78.00,78.08,75.44
05/03/2017,79.44,4563884,79.68,80.04,78.88
05/02/2017,79.36,5372443,81.36,81.36,78.88
05/01/2017,81.20,2006659,81.52,81.712,80.96
04/28/2017,81.92,1984534,82.32,82.64,81.36
04/27/2017,81.92,4247908,81.04,82.08,80.32
04/26/2017,82.08,3349739,81.92,83.68,81.76
04/25/2017,82.88,2959741,81.84,83.04,81.44
04/24/2017,82.00,3467728,82.32,82.48,81.68
04/21/2017,82.56,4828600,84.40,84.40,82.00
04/20/2017,84.32,3607324,84.64,85.44,84.16
04/19/2017,84.96,6285070,88.24,88.40,84.16
04/18/2017,88.32,1810845,88.00,88.80,87.52
04/17/2017,88.48,1855609,89.04,89.20,88.32
04/13/2017,89.04,2171163,89.44,89.60,88.80
04/12/2017,88.88,3220336,89.92,90.08,88.64
04/11/2017,89.36,3064364,89.04,89.68,88.48
04/10/2017,89.12,2764163,88.56,89.12,88.32
04/07/2017,87.68,2401060,87.12,87.76,86.96
04/06/2017,86.88,2739679,86.56,87.04,86.40
04/05/2017,85.44,3619756,86.72,87.12,85.20
04/04/2017,85.68,3045923,85.04,85.92,84.72
04/03/2017,84.40,2099411,84.92,85.04,84.16
03/31/2017,85.12,2426790,84.16,85.28,84.08
03/30/2017,84.56,3567726,83.76,84.72,83.52
03/29/2017,82.96,2893743,81.44,83.20,81.36
03/28/2017,81.20,2225853,80.88,81.84,80.72
03/27/2017,80.32,2810814,79.44,80.36,79.04
03/24/2017,80.72,2014251,80.40,80.80,79.84
03/23/2017,80.08,2323200,80.32,80.56,79.92
03/22/2017,80.96,2793505,80.12,81.12,79.04
03/21/2017,80.88,3099039,82.40,82.64,80.56
03/20/2017,82.204,1720933,82.08,82.88,81.76
03/17/2017,82.64,2235368,83.36,83.44,82.56
03/16/2017,82.88,2801615,83.12,83.20,82.32
03/15/2017,83.04,4259774,82.48,83.28,81.92
03/14/2017,81.52,5453386,80.88,81.68,80.16
03/13/2017,82.24,5134378,82.32,82.72,81.76
03/10/2017,82.32,5451381,84.16,84.16,82.00
03/09/2017,84.24,6022544,84.56,84.72,82.56
03/08/2017,85.36,8196364,88.88,89.72,84.96
03/07/2017,90.16,1359956,91.04,91.12,90.08
03/06/2017,90.24,1953559,90.56,90.88,89.9216
03/03/2017,90.32,1803199,89.52,90.64,89.44
03/02/2017,89.36,2708148,89.68,90.36,89.20
03/01/2017,91.20,1818010,92.08,92.40,91.20
02/28/2017,91.60,2110789,90.88,91.72,90.24
02/27/2017,91.76,1293309,92.48,92.52,91.60
02/24/2017,91.68,1415231,91.52,92.08,91.52
02/23/2017,92.24,2400925,92.88,93.20,91.96
02/22/2017,90.88,2308606,91.04,91.20,90.56
02/21/2017,92.32,3138045,93.04,93.12,92.08
02/17/2017,91.12,1726276,90.56,91.34,90.48
02/16/2017,91.28,1721538,91.52,91.60,90.16
02/15/2017,90.88,2451285,90.64,91.60,90.56
02/14/2017,91.04,2317779,91.84,91.92,90.80
02/13/2017,90.56,2559234,90.96,91.20,90.40
02/10/2017,92.00,3324580,92.24,92.60,91.84
02/09/2017,90.80,2549918,91.08,91.12,90.32
02/08/2017,89.84,3433150,88.88,90.24,88.32
02/07/2017,89.52,4721225,89.68,89.84,88.88
02/06/2017,91.04,3049864,92.16,92.32,90.72
02/03/2017,92.32,2614629,91.92,92.96,91.68
02/02/2017,92.08,2461850,92.56,92.72,91.44
02/01/2017,91.84,2514309,91.36,92.40,90.64
01/31/2017,90.56,2395155,91.20,91.84,90.24
01/30/2017,90.24,2046369,90.80,90.836,89.84
01/27/2017,91.20,2486908,91.20,91.52,90.16
01/26/2017,92.24,2713983,91.52,92.64,91.36
01/25/2017,90.48,2383914,90.36,91.64,90.16
01/24/2017,90.96,1920221,90.96,91.84,90.88
01/23/2017,90.56,1830533,89.68,91.02,89.68
01/20/2017,91.12,3321498,91.60,92.00,90.96
01/19/2017,89.36,1958106,89.92,90.32,88.80
01/18/2017,89.28,3815844,89.52,90.96,88.64
01/17/2017,91.44,2120843,92.80,92.96,91.20
01/13/2017,91.28,1966243,91.60,92.24,90.96
01/12/2017,92.32,3410739,92.80,93.04,91.84
01/11/2017,90.96,4002779,89.68,91.852,88.5088
01/10/2017,88.56,2969758,90.96,90.96,88.56
01/09/2017,90.48,2596933,92.16,92.20,90.40
01/06/2017,93.44,1908315,94.08,94.48,92.96
01/05/2017,93.60,2667923,93.52,94.32,92.04
01/04/2017,92.64,2254240,91.36,93.00,90.88
01/03/2017,91.52,4506735,95.84,96.00,90.88
12/30/2016,93.76,1855411,93.28,93.76,93.12
12/29/2016,93.76,2011421,94.00,94.48,93.44
12/28/2016,94.00,2207353,94.24,94.72,93.92
12/27/2016,93.84,1767338,93.12,94.32,93.12
12/23/2016,92.48,1324235,91.60,92.5816,91.52
12/22/2016,91.68,2284810,92.00,92.72,91.68
12/21/2016,91.52,2875385,93.16,93.36,91.20
12/20/2016,92.96,2373766,93.36,93.76,92.60
12/19/2016,92.00,2389255,92.16,92.84,91.72
12/16/2016,92.40,4191184,91.52,92.64,91.16
12/15/2016,90.88,4564411,89.52,91.60,89.36
12/14/2016,90.56,5094488,92.72,93.80,90.40
12/13/2016,93.84,4135413,94.32,94.48,92.96
12/12/2016,92.96,6590450,95.20,95.52,92.64
12/09/2016,91.52,4101235,91.44,91.68,90.88
12/08/2016,90.48,4083438,89.20,90.48,88.60
12/07/2016,88.72,5283093,89.28,90.04,88.56
12/06/2016,90.32,3785084,89.76,90.80,89.44
12/05/2016,90.80,5664210,92.88,93.04,90.72
12/02/2016,91.84,4751686,91.20,92.08,90.56
12/01/2016,90.64,11345320,90.52,92.16,90.08
11/30/2016,87.44,13766725,85.36,88.80,85.36
11/29/2016,80.48,8359899,80.80,81.20,79.76
11/28/2016,83.52,7261760,83.76,84.76,82.80
11/25/2016,82.64,3716739,84.00,84.40,82.24
11/23/2016,85.36,3254261,84.80,86.16,84.48
11/22/2016,85.04,5527930,85.88,86.48,83.92
11/21/2016,86.16,5335453,84.80,86.32,84.48
11/18/2016,82.56,3470535,81.92,82.64,80.9152
11/17/2016,81.04,5033153,83.52,83.84,80.96
11/16/2016,81.84,5146621,82.24,83.68,81.24
11/15/2016,82.72,7729866,80.64,83.20,80.64
11/14/2016,78.96,5592970,77.84,79.04,76.48
11/11/2016,78.16,6019836,79.04,79.20,77.92
11/10/2016,80.32,4238420,80.80,81.64,80.32
11/09/2016,82.24,5007306,81.12,82.96,80.32
11/08/2016,80.80,3650659,80.48,82.00,80.20
11/07/2016,81.28,4283898,80.48,81.28,79.68
11/04/2016,79.84,6992554,79.76,80.9608,78.72
11/03/2016,80.64,4853703,81.92,82.16,80.12
11/02/2016,82.24,6197900,82.80,83.68,81.20
11/01/2016,84.56,4283496,85.20,85.52,83.44
10/31/2016,84.24,5644866,86.72,87.0048,84.24
10/28/2016,88.08,3620910,88.80,89.80,87.44
10/27/2016,89.68,3079334,89.68,90.40,88.9952
10/26/2016,88.72,7191256,88.56,90.48,88.24
10/25/2016,89.92,5808766,90.72,91.36,89.76
10/24/2016,91.44,6365556,90.80,91.52,89.60
10/21/2016,91.84,4955044,91.20,92.00,90.64
10/20/2016,91.44,5632948,91.92,92.32,91.08
10/19/2016,93.28,5978506,92.56,94.32,92.40
10/18/2016,91.60,4775736,91.84,92.00,90.56
10/17/2016,90.96,4500773,91.28,91.4392,90.16
10/14/2016,91.52,6644906,92.00,92.0744,90.80
10/13/2016,91.92,7646913,91.36,92.08,89.92
10/12/2016,91.44,5776954,91.68,91.92,90.88
10/11/2016,92.64,7656749,93.52,93.92,91.84
10/10/2016,93.36,6488908,92.24,94.16,92.16
10/07/2016,90.64,6803010,91.92,92.08,90.16
10/06/2016,92.08,5322811,91.76,92.32,91.04
10/05/2016,90.80,5759784,90.64,91.20,89.84
10/04/2016,88.72,7281136,89.44,89.60,88.32
10/03/2016,88.80,4688306,88.32,89.44,87.28
09/30/2016,87.44,5448225,87.76,88.12,87.04
09/29/2016,86.96,7903311,86.16,88.16,85.68
09/28/2016,85.20,11701254,82.40,86.56,80.96
09/27/2016,81.20,6930710,81.52,82.28,80.64
09/26/2016,83.44,5342298,82.72,84.32,82.48
09/23/2016,81.52,6421306,83.92,84.64,80.72
09/22/2016,84.24,6664925,84.56,84.88,83.84
09/21/2016,83.20,5497658,82.00,83.28,81.68
09/20/2016,80.56,5559751,78.96,81.04,78.56
09/19/2016,79.84,5719578,80.24,81.60,79.84
09/16/2016,80.00,4880230,79.44,80.56,79.20
09/15/2016,81.12,4770799,81.12,82.064,80.08
09/14/2016,80.72,6733529,82.16,83.44,80.32
09/13/2016,82.96,4789081,83.92,84.52,82.80
09/12/2016,85.12,3353608,83.20,85.88,82.96
09/09/2016,84.72,3608375,86.24,86.56,84.64
09/08/2016,87.68,6775936,85.68,88.24,84.64
09/07/2016,84.16,4444985,83.20,84.32,82.48
09/06/2016,83.12,4202676,81.68,83.20,81.28
09/02/2016,81.92,4646676,81.60,82.72,81.24
09/01/2016,80.48,7378133,81.52,82.16,79.60
08/31/2016,82.88,3812726,84.96,85.28,82.3536
08/30/2016,85.84,3419585,87.44,87.76,85.52
08/29/2016,86.80,3095246,86.64,87.384,86.2864
08/26/2016,87.60,3284451,87.52,89.68,86.8008
08/25/2016,87.60,2956740,86.40,87.80,86.08
08/24/2016,86.56,3724506,87.52,88.24,85.92
08/23/2016,88.7264,5968138,86.40,89.44,86.24
08/22/2016,87.76,3106561,88.76,88.88,87.60
08/19/2016,90.72,3869293,90.72,91.00,89.84
08/18/2016,90.40,7360306,88.88,90.72,88.88
08/17/2016,87.92,4164954,87.04,88.16,86.04
08/16/2016,87.36,4259684,86.32,87.68,85.60
08/15/2016,86.08,4239873,84.72,86.24,84.48
08/12/2016,84.00,3985608,82.40,84.00,82.08
08/11/2016,81.68,3939118,79.12,82.56,78.88
08/10/2016,78.16,3865188,80.80,81.68,78.00
08/09/2016,80.56,3212319,81.52,81.92,80.08
08/08/2016,80.80,3610721,80.24,81.68,80.16
08/05/2016,78.88,3851613,78.64,78.96,77.28
08/04/2016,78.72,3776424,76.52,79.28,76.32
08/03/2016,77.52,4551790,74.80,77.52,73.84
08/02/2016,74.64,3780275,76.72,77.04,73.92
08/01/2016,75.28,4740224,76.96,77.172,75.04
07/29/2016,78.08,3186686,77.04,78.48,76.40
07/28/2016,77.36,3530093,78.80,79.12,77.28
07/27/2016,79.20,3611570,80.80,81.36,78.48
07/26/2016,80.64,2973415,80.80,81.34,80.16
07/25/2016,81.04,3038064,81.60,81.84,80.88
07/22/2016,83.36,2810475,83.92,84.00,82.40
07/21/2016,83.92,2523618,85.44,86.00,83.92
07/20/2016,85.84,3313016,84.40,86.80,84.08
07/19/2016,85.60,2211085,86.32,86.56,85.44
07/18/2016,86.56,2472456,86.32,87.04,85.76
07/15/2016,87.92,2923965,87.92,88.612,87.12
07/14/2016,86.96,2677904,86.88,87.60,86.08
07/13/2016,86.00,4287425,88.56,89.20,85.20
07/12/2016,89.52,3822876,88.32,89.84,87.12
07/11/2016,85.20,2092620,87.28,87.60,85.12
07/08/2016,86.64,2691971,87.28,87.60,85.68
07/07/2016,86.56,4529833,92.00,92.32,85.88
07/06/2016,90.64,2174818,88.72,91.28,88.10
07/05/2016,89.44,3767038,90.80,90.96,88.7192
07/01/2016,94.24,2570761,92.16,94.24,92.00
06/30/2016,92.56,2752196,93.28,94.316,92.16
06/29/2016,94.32,3099246,92.40,95.68,92.00
06/28/2016,91.76,2912734,91.20,91.76,89.608
06/27/2016,89.52,3123629,89.76,89.76,87.68
06/24/2016,91.20,4094748,91.04,92.64,90.88
06/23/2016,95.84,2356860,95.36,96.00,94.24
06/22/2016,93.92,3244234,95.92,96.32,92.64
06/21/2016,95.12,2711665,94.04,95.52,93.52
06/20/2016,95.28,3253763,94.56,95.68,94.08
06/17/2016,93.28,4359810,91.60,93.36,91.12
06/16/2016,89.12,3867400,91.20,91.3296,88.88
06/15/2016,91.76,2915079,92.56,94.24,91.44
06/14/2016,93.84,1975011,93.84,94.3192,93.28
06/13/2016,94.08,2268660,93.68,95.52,93.60
06/10/2016,94.96,2622415,96.16,96.80,94.64
06/09/2016,98.00,2240391,97.52,98.56,97.52
06/08/2016,99.44,3303723,98.72,99.60,98.20
06/07/2016,97.76,2275153,96.80,97.92,96.56
06/06/2016,96.32,2924783,96.08,96.64,95.20
06/03/2016,94.56,2391809,95.12,95.12,93.60
06/02/2016,94.88,2797210,93.36,95.68,93.20
06/01/2016,95.44,3192649,92.96,95.44,92.48
05/31/2016,94.96,2101496,95.84,97.04,94.56
05/27/2016,95.84,1760365,94.72,95.92,94.40
05/26/2016,95.60,2706475,96.88,96.96,95.36
05/25/2016,96.24,3131214,95.36,96.40,94.28
05/24/2016,94.56,2128359,93.36,94.80,93.28
05/23/2016,93.28,2029031,92.08,93.5136,91.92
05/20/2016,94.00,2396436,94.32,94.88,92.88
05/19/2016,94.32,2732188,92.64,94.40,91.528
05/18/2016,93.60,3674498,94.80,96.00,93.60
05/17/2016,95.36,2772985,94.00,95.44,93.68
05/16/2016,94.08,3331244,93.44,94.32,93.04
05/13/2016,90.96,1902730,90.80,91.44,90.16
05/12/2016,91.60,2992170,92.20,92.24,89.76
05/11/2016,90.72,3655536,87.28,91.36,86.80
05/10/2016,87.92,2619473,86.00,88.16,85.76
05/09/2016,85.44,2759071,86.88,87.28,85.12
05/06/2016,87.68,3298614,86.48,89.20,86.24
05/05/2016,87.20,4265504,89.84,89.92,86.48
05/04/2016,86.32,3083350,87.44,88.2904,85.04
05/03/2016,85.92,3545273,86.88,87.04,85.24
05/02/2016,88.40,2699531,89.92,90.00,87.60
04/29/2016,90.40,4348976,91.36,92.00,88.96
04/28/2016,89.76,3109961,89.28,90.72,88.80
04/27/2016,89.12,4734931,88.20,89.72,86.08
04/26/2016,86.48,2394333,85.28,86.96,84.96
04/25/2016,84.40,2742114,86.24,86.48,83.76
04/22/2016,86.08,3739914,86.00,87.44,85.52
04/21/2016,85.76,3390510,85.68,86.56,84.64
04/20/2016,86.08,5307483,81.92,87.04,81.60
04/19/2016,83.52,4661326,82.00,84.32,81.76
04/18/2016,81.36,4871516,78.72,81.92,78.32
04/15/2016,82.00,4370525,82.24,82.64,81.04
04/14/2016,83.84,3965808,84.64,85.20,83.36
04/13/2016,84.08,5363536,84.72,85.92,83.84
04/12/2016,85.12,7053366,82.96,85.76,82.48
04/11/2016,82.24,3616126,81.52,82.72,81.20
04/08/2016,80.24,5891568,79.80,80.88,79.44
04/07/2016,76.08,3517993,75.92,76.3992,74.664
04/06/2016,76.80,5705369,75.04,77.04,74.56
04/05/2016,73.04,5293548,72.56,73.52,71.92
04/04/2016,72.64,4821136,74.56,75.68,72.40
04/01/2016,74.6336,5030280,75.28,75.64,74.56
03/31/2016,77.60,4073205,77.44,79.36,77.36
03/30/2016,77.84,4613676,79.92,81.04,77.60
03/29/2016,78.40,4368526,77.68,78.5592,77.04
03/28/2016,80.08,3390504,80.08,80.48,78.968
03/24/2016,80.48,6320413,78.24,80.80,77.92
03/23/2016,80.88,4994683,82.64,82.96,80.64
03/22/2016,84.32,3530441,83.28,85.12,83.04
03/21/2016,84.72,4370424,84.00,84.96,82.88
03/18/2016,83.84,4831035,85.68,86.40,83.44
03/17/2016,84.40,5116466,82.96,84.80,82.32
03/16/2016,81.44,4782636,79.28,81.60,79.28
03/15/2016,77.60,4425418,77.84,77.9512,76.72
03/14/2016,79.04,4650639,79.36,79.44,78.08
03/11/2016,81.52,3515541,81.68,82.32,80.48
03/10/2016,80.32,4130171,79.68,80.96,79.04
03/09/2016,81.20,5493760,78.96,81.68,78.80
03/08/2016,77.20,5703838,80.32,80.32,77.20
03/07/2016,80.88,8380921,77.44,81.16,77.36
03/04/2016,77.20,6118004,74.32,77.20,73.44
03/03/2016,74.00,4291718,73.04,75.28,72.88
03/02/2016,74.40,6176766,72.08,74.88,71.52
03/01/2016,73.20,5928105,71.84,74.04,71.12
02/29/2016,72.00,6304826,70.88,72.32,70.24
02/26/2016,70.24,7347683,73.12,73.28,69.60
02/25/2016,70.40,4929473,67.84,71.3488,66.24
02/24/2016,68.72,6006020,65.52,69.04,65.12
02/23/2016,67.84,7772043,70.08,70.08,67.44
02/22/2016,71.28,6740329,71.24,72.08,70.72
02/19/2016,68.40,5941611,68.40,68.76,66.80
02/18/2016,69.28,6893210,72.24,72.56,69.20
02/17/2016,70.24,7497025,67.44,71.20,67.12
02/16/2016,66.48,6098324,67.96,68.16,65.44
02/12/2016,66.64,8485628,65.28,68.16,64.08
02/11/2016,63.9384,11957880,62.56,64.24,61.36
02/10/2016,63.68,7989665,63.76,67.20,63.12
02/09/2016,65.44,7217833,68.08,69.36,63.76
02/08/2016,69.12,4780354,70.16,70.56,68.16
02/05/2016,71.28,4344551,72.32,73.84,70.40
02/04/2016,72.96,5602540,76.40,77.20,72.48
02/03/2016,74.72,9001858,70.72,74.80,68.32
02/02/2016,68.56,5505624,69.76,70.48,68.48
02/01/2016,72.16,6069678,74.76,74.88,71.92
01/29/2016,77.20,5891226,78.16,79.04,75.04
01/28/2016,77.60,8255700,78.40,78.88,75.28
01/27/2016,73.44,8904045,71.36,75.40,70.32
01/26/2016,71.76,6404569,70.48,74.48,69.92
01/25/2016,68.32,6908378,71.52,72.96,68.32
01/22/2016,74.16,7815498,72.72,74.32,71.76
01/21/2016,68.48,10861463,64.80,69.52,64.48
01/20/2016,65.92,10375950,66.72,66.96,63.36
01/19/2016,67.92,7523738,70.00,70.16,67.60
01/15/2016,70.32,11600846,70.32,71.16,69.12
01/14/2016,73.84,5949479,73.12,74.72,72.32
01/13/2016,72.72,12502413,74.40,75.12,71.44
01/12/2016,73.36,12734600,75.44,75.84,71.20
01/11/2016,74.00,10274070,77.76,78.08,73.60
01/08/2016,78.40,5583134,79.60,80.16,77.68
01/07/2016,79.20,6494201,79.12,81.60,78.80
01/06/2016,80.88,9118349,82.40,83.76,80.44
01/05/2016,85.28,4008518,86.40,86.96,85.12
01/04/2016,87.84,4526863,90.08,91.36,86.56
12/31/2015,88.00,3795019,86.72,89.92,86.56
12/30/2015,87.44,3095930,87.68,88.00,86.72
12/29/2015,90.08,2940463,89.28,90.32,89.20
12/28/2015,87.44,2559150,88.48,88.56,87.28
